hgnc_id	symbol	name	locus_group	locus_type	status	location	location_sortable	alias_symbol	alias_name	prev_symbol	prev_name	gene_family	gene_family_id	date_approved_reserved	date_symbol_changed	date_name_changed	date_modified	entrez_id	ensembl_gene_id	vega_id	ucsc_id	ena	refseq_accession	ccds_id	uniprot_ids	pubmed_id	mgd_id	rgd_id	lsdb	cosmic	omim_id	mirbase	homeodb	snornabase	bioparadigms_slc	orphanet	pseudogene.org	horde_id	merops	imgt	iuphar	kznf_gene_catalog	mamit-trnadb	cd	lncrnadb	enzyme_id	intermediate_filament_db	rna_central_ids
HGNC:5479	IGHA2	immunoglobulin heavy constant alpha 2 (A2m marker)	other	immunoglobulin gene	Approved	14q32.33	14q32.33					Immunoglobulin heavy locus at 14q32.33	349	2001-06-22			2014-11-19	3494	ENSG00000211890	OTTHUMG00000152472	uc059gck.1	J00221	NG_001019		P01877						147000									IGHA2								
HGNC:5480	IGHD	immunoglobulin heavy constant delta	other	immunoglobulin gene	Approved	14q32.33	14q32.33	"FLJ00382|FLJ46727|MGC29633"	"immunoglobulin delta|constant region of heavy chain of IgD"			Immunoglobulin heavy locus at 14q32.33	349	1988-10-01			2014-11-19	3495	ENSG00000211898	OTTHUMG00000152538	uc059gdn.1	K02875	NG_001019		P01880	3922054			IMGT; the international ImMunoGeneTics information system ®|http://www.imgt.org		147170									IGHD								
HGNC:5482	IGHD1-1	immunoglobulin heavy diversity 1-1	other	immunoglobulin gene	Approved	14q32.33	14q32.33	IGHD11				Immunoglobulin heavy locus at 14q32.33	349	2000-04-04			2014-11-19	28510	ENSG00000236170	OTTHUMG00000152359	uc059gfi.1	X97051	NG_001019		P0DOY5	3138112														IGHD1-1								
HGNC:5486	IGHD1-7	immunoglobulin heavy diversity 1-7	other	immunoglobulin gene	Approved	14q32.33	14q32.33	"DM1|IGHD17"				Immunoglobulin heavy locus at 14q32.33	349	2000-04-04			2014-11-18	28509	ENSG00000237197	OTTHUMG00000152357	uc059gfa.1	X13972	NG_001019			3243276														IGHD1-7								
HGNC:5483	IGHD1-14	immunoglobulin heavy diversity 1-14 (non-functional)	other	immunoglobulin gene	Approved	14q32.33	14q32.33	"IGHD114|DM2"			immunoglobulin heavy diversity 1-14	Immunoglobulin heavy locus at 14q32.33	349	2000-04-04		2008-09-12	2014-11-18	28508	ENSG00000227108	OTTHUMG00000152369	uc059get.1	X13972	NG_001019			3243276														IGHD1-14								
HGNC:5484	IGHD1-20	immunoglobulin heavy diversity 1-20	other	immunoglobulin gene	Approved	14q32.33	14q32.33	IGHD120				Immunoglobulin heavy locus at 14q32.33	349	2000-04-04			2014-11-19	28507	ENSG00000237020	OTTHUMG00000152432	uc059gem.1	X97051	NG_001019			3138112														IGHD1-20								
HGNC:5485	IGHD1-26	immunoglobulin heavy diversity 1-26	other	immunoglobulin gene	Approved	14q32.33	14q32.33	IGHD126				Immunoglobulin heavy locus at 14q32.33	349	2000-04-04			2014-11-19	28506	ENSG00000211907	OTTHUMG00000152429	uc059gef.1	X97051	NG_001019																	IGHD1-26								
HGNC:5487	IGHD1OR15-1A	immunoglobulin heavy diversity 1/OR15-1A (non-functional)	other	immunoglobulin gene	Approved	15q11.2	15q11.2	"IGHD1/OR15-1A|IGHD1OR151A"			immunoglobulin heavy diversity 1/OR15-1A	Immunoglobulin heavy (IGH) orphons	350	2000-04-17		2008-09-10	2013-12-06	28335	ENSG00000271336	OTTHUMG00000184580	uc059got.1	X55575																		IGHD1/OR15-1a								
HGNC:5488	IGHD1OR15-1B	immunoglobulin heavy diversity 1/OR15-1B (non-functional)	other	immunoglobulin gene	Approved	15q11.2	15q11.2	"IGHD1/OR15-1B|IGHD1OR151B"			immunoglobulin heavy diversity 1/OR15-1B	Immunoglobulin heavy (IGH) orphons	350	2000-04-17		2008-09-10	2013-12-06	28334	ENSG00000270185	OTTHUMG00000184585	uc059gpu.1	X55576				2114977														IGHD1/OR15-1b								
HGNC:5490	IGHD2-2	immunoglobulin heavy diversity 2-2	other	immunoglobulin gene	Approved	14q32.33	14q32.33	IGHD22				Immunoglobulin heavy locus at 14q32.33	349	2000-04-04			2014-11-19	28505	ENSG00000211931	OTTHUMG00000152356	uc059gff.1	J00232	NG_001019			"7312051|3138112"														IGHD2-2								
HGNC:5492	IGHD2-8	immunoglobulin heavy diversity 2-8	other	immunoglobulin gene	Approved	14q32.33	14q32.33	"IGHD28|DLR1"				Immunoglobulin heavy locus at 14q32.33	349	2000-04-04			2014-11-18	28504	ENSG00000211925	OTTHUMG00000152361	uc059gez.1	X13972	NG_001019			3243276														IGHD2-8								
HGNC:5489	IGHD2-15	immunoglobulin heavy diversity 2-15	other	immunoglobulin gene	Approved	14q32.33	14q32.33	"IGHD215|D2"				Immunoglobulin heavy locus at 14q32.33	349	2000-04-04			2014-11-19	28503	ENSG00000211918	OTTHUMG00000152430	uc059ges.1	J00234	NG_001019			7312051														IGHD2-15								
HGNC:5491	IGHD2-21	immunoglobulin heavy diversity 2-21	other	immunoglobulin gene	Approved	14q32.33	14q32.33	IGHD221				Immunoglobulin heavy locus at 14q32.33	349	2000-04-04			2014-11-18	28502	ENSG00000211912	OTTHUMG00000152428	uc059gek.1	J00235	NG_001019			7312051														IGHD2-21								
HGNC:5493	IGHD2OR15-2A	immunoglobulin heavy diversity 2/OR15-2A (non-functional)	other	immunoglobulin gene	Approved	15q11.2	15q11.2	"IGHD2/OR15-2A|IGHD2OR152A"			immunoglobulin heavy diversity 2/OR15-2A	Immunoglobulin heavy (IGH) orphons	350	2000-04-17		2008-09-10	2015-07-24	28333	ENSG00000282599	OTTHUMG00000184594	uc059gos.1	X55577				2114977														IGHD2/OR15-2a								
HGNC:5494	IGHD2OR15-2B	immunoglobulin heavy diversity 2/OR15-2B (non-functional)	other	immunoglobulin gene	Approved	15q11.2	15q11.2	"IGHD2/OR15-2B|IGHD2OR152B"			immunoglobulin heavy diversity 2/OR15-2B	Immunoglobulin heavy (IGH) orphons	350	2000-04-17		2008-09-10	2015-07-24	28332	ENSG00000282268	OTTHUMG00000184595	uc059gpt.1	X55578				2114977														IGHD2/OR15-2b								
HGNC:5498	IGHD3-3	immunoglobulin heavy diversity 3-3	other	immunoglobulin gene	Approved	14q32.33	14q32.33	"IGHD33|DXP4"				Immunoglobulin heavy locus at 14q32.33	349	2000-04-04			2014-11-19	28501	ENSG00000211930	OTTHUMG00000152358	uc059gfe.1	X13972	NG_001019			3243276					611937									IGHD3-3								
HGNC:5499	IGHD3-9	immunoglobulin heavy diversity 3-9	other	immunoglobulin gene	Approved	14q32.33	14q32.33	"IGHD39|DXP1"				Immunoglobulin heavy locus at 14q32.33	349	2000-04-04			2014-11-18	28500	ENSG00000211924	OTTHUMG00000152352	uc059gey.1	X13972	NG_001019			3243276														IGHD3-9								
HGNC:5495	IGHD3-10	immunoglobulin heavy diversity 3-10	other	immunoglobulin gene	Approved	14q32.33	14q32.33	"IGHD310|DXP'1"				Immunoglobulin heavy locus at 14q32.33	349	2000-04-04			2014-11-18	28499	ENSG00000211923	OTTHUMG00000152354	uc059gex.1	X13972	NG_001019			3243276														IGHD3-10								
HGNC:5496	IGHD3-16	immunoglobulin heavy diversity 3-16	other	immunoglobulin gene	Approved	14q32.33	14q32.33	IGHD316				Immunoglobulin heavy locus at 14q32.33	349	2000-04-04			2014-11-19	28498	ENSG00000211917	OTTHUMG00000152439	uc059ger.1	X93614	NG_001019			3138112														IGHD3-16								
HGNC:5497	IGHD3-22	immunoglobulin heavy diversity 3-22	other	immunoglobulin gene	Approved	14q32.33	14q32.33	IGHD322				Immunoglobulin heavy locus at 14q32.33	349	2000-04-04			2014-11-19	28497	ENSG00000211911	OTTHUMG00000152434	uc059gej.1	X93616	NG_001019			3138112														IGHD3-22								
HGNC:5500	IGHD3OR15-3A	immunoglobulin heavy diversity 3/OR15-3A (non-functional)	other	immunoglobulin gene	Approved	15q11.2	15q11.2	"IGHD3/OR15-3A|IGHD3OR153A"			immunoglobulin heavy diversity 3/OR15-3A	Immunoglobulin heavy (IGH) orphons	350	2000-04-17		2008-09-10	2015-07-24	28331	ENSG00000282520	OTTHUMG00000184598	uc059gor.1	X55579				2114977														IGHD3/OR15-3a								
HGNC:5501	IGHD3OR15-3B	immunoglobulin heavy diversity 3/OR15-3B (non-functional)	other	immunoglobulin gene	Approved	15q11.2	15q11.2	"IGHD3/OR15-3B|IGHD3OR153B"			immunoglobulin heavy diversity 3/OR15-3B	Immunoglobulin heavy (IGH) orphons	350	2000-04-17		2008-09-10	2015-07-24	28330	ENSG00000282089	OTTHUMG00000184596	uc059gps.1	X55580				2114977														IGHD3/OR15-3b								
HGNC:5505	IGHD4-4	immunoglobulin heavy diversity 4-4	other	immunoglobulin gene	Approved	14q32.33	14q32.33	"IGHD44|DA4"				Immunoglobulin heavy locus at 14q32.33	349	2000-04-04			2014-11-19	28496	ENSG00000233655	OTTHUMG00000152355	uc059gfd.1	X13972	NG_001019			"3243276|3138112"														IGHD4-4								
HGNC:5502	IGHD4-11	immunoglobulin heavy diversity 4-11 (non-functional)	other	immunoglobulin gene	Approved	14q32.33	14q32.33	"IGHD411|DA1"			immunoglobulin heavy diversity 4-11	Immunoglobulin heavy locus at 14q32.33	349	2000-04-04		2008-09-12	2014-11-19	28495	ENSG00000232543	OTTHUMG00000152368	uc059gew.1	X13972	NG_001019			3243276														IGHD4-11								
HGNC:5503	IGHD4-17	immunoglobulin heavy diversity 4-17	other	immunoglobulin gene	Approved	14q32.33	14q32.33	IGHD417				Immunoglobulin heavy locus at 14q32.33	349	2000-04-04			2014-11-19	28494	ENSG00000227800	OTTHUMG00000152437	uc059gep.1	X97051	NG_001019			3138112														IGHD4-17								
HGNC:5504	IGHD4-23	immunoglobulin heavy diversity 4-23 (non-functional)	other	immunoglobulin gene	Approved	14q32.33	14q32.33	IGHD423			immunoglobulin heavy diversity 4-23	Immunoglobulin heavy locus at 14q32.33	349	2000-04-04		2008-09-12	2014-11-19	28493	ENSG00000227196	OTTHUMG00000152438	uc059gei.1	X97051	NG_001019			3138112														IGHD4-23								
HGNC:5506	IGHD4OR15-4A	immunoglobulin heavy diversity 4/OR15-4A (non-functional)	other	immunoglobulin gene	Approved	15q11.2	15q11.2	"IGHD4/OR15-4A|IGHD4OR154A"			immunoglobulin heavy diversity 4/OR15-4A	Immunoglobulin heavy (IGH) orphons	350	2000-04-17		2008-09-10	2013-12-06	28329	ENSG00000271317	OTTHUMG00000184621	uc059goq.1	X55581				2114977														IGHD4/OR15-4a								
HGNC:5507	IGHD4OR15-4B	immunoglobulin heavy diversity 4/OR15-4B (non-functional)	other	immunoglobulin gene	Approved	15q11.2	15q11.2	"IGHD4/OR15-4B|IGHD4OR154B"			immunoglobulin heavy diversity 4/OR15-4B	Immunoglobulin heavy (IGH) orphons	350	2000-04-17		2008-09-10	2013-12-06	28328	ENSG00000270451	OTTHUMG00000184611	uc059gpr.1	X55582				2114977														IGHD4/OR15-4b								
HGNC:5511	IGHD5-5	immunoglobulin heavy diversity 5-5	other	immunoglobulin gene	Approved	14q32.33	14q32.33	"IGHD55|DK4"				Immunoglobulin heavy locus at 14q32.33	349	2000-04-04			2014-11-18	28492	ENSG00000211928	OTTHUMG00000152360	uc059gfc.1	X13972	NG_001019			"3138112|3243276"														IGHD5-5								
HGNC:5508	IGHD5-12	immunoglobulin heavy diversity 5-12	other	immunoglobulin gene	Approved	14q32.33	14q32.33	"IGHD512|DK1"				Immunoglobulin heavy locus at 14q32.33	349	2000-04-04			2014-11-19	28491	ENSG00000211921	OTTHUMG00000152367	uc059gev.1	X13972	NG_001019			3243276														IGHD5-12								
HGNC:5509	IGHD5-18	immunoglobulin heavy diversity 5-18	other	immunoglobulin gene	Approved	14q32.33	14q32.33	IGHD518				Immunoglobulin heavy locus at 14q32.33	349	2000-04-04			2014-11-19	28490	ENSG00000211915	OTTHUMG00000152433	uc059geo.1	X97051	NG_001019			3138112														IGHD5-18								
HGNC:5510	IGHD5-24	immunoglobulin heavy diversity 5-24 (non-functional)	other	immunoglobulin gene	Approved	14q32.33	14q32.33	IGHD524			immunoglobulin heavy diversity 5-24	Immunoglobulin heavy locus at 14q32.33	349	2000-04-04		2008-09-12	2014-11-19	28489	ENSG00000211909	OTTHUMG00000152427	uc059geh.1	X97051	NG_001019			3138112														IGHD5-24								
HGNC:5512	IGHD5OR15-5A	immunoglobulin heavy diversity 5/OR15-5A (non-functional)	other	immunoglobulin gene	Approved	15q11.2	15q11.2	"IGHD5/OR15-5A|IGHD5OR155A"			immunoglobulin heavy diversity 5/OR15-5A	Immunoglobulin heavy (IGH) orphons	350	2000-04-17		2008-09-10	2013-12-06	28327	ENSG00000270961	OTTHUMG00000184622	uc059gop.1	X55583				2114977														IGHD5/OR15-5a								
HGNC:5513	IGHD5OR15-5B	immunoglobulin heavy diversity 5/OR15-5B (non-functional)	other	immunoglobulin gene	Approved	15q11.2	15q11.2	"IGHD5/OR15-5B|IGHD5OR155B"			immunoglobulin heavy diversity 5/OR15-5B	Immunoglobulin heavy (IGH) orphons	350	2000-04-17		2008-09-10	2013-12-06	28326	ENSG00000270824	OTTHUMG00000184624	uc059gpq.1	X55584				2114977														IGHD5/OR15-5b								
HGNC:5517	IGHD6-6	immunoglobulin heavy diversity 6-6	other	immunoglobulin gene	Approved	14q32.33	14q32.33	"IGHD66|D(N4)"				Immunoglobulin heavy locus at 14q32.33	349	2000-04-04			2014-11-19	28488	ENSG00000228131	OTTHUMG00000152353	uc059gfb.1	X13972	NG_001019			"3243276|3138112"														IGHD6-6								
HGNC:5514	IGHD6-13	immunoglobulin heavy diversity 6-13	other	immunoglobulin gene	Approved	14q32.33	14q32.33	"IGHD613|DN1"				Immunoglobulin heavy locus at 14q32.33	349	2000-04-04			2014-11-19	28487	ENSG00000211920	OTTHUMG00000152370	uc059geu.1	X13972	NG_001019			3243276														IGHD6-13								
HGNC:5515	IGHD6-19	immunoglobulin heavy diversity 6-19	other	immunoglobulin gene	Approved	14q32.33	14q32.33	IGHD619				Immunoglobulin heavy locus at 14q32.33	349	2000-04-04			2014-11-19	28486	ENSG00000211914	OTTHUMG00000152431	uc059gen.1	X97051	NG_001019			3138112														IGHD6-19								
HGNC:5516	IGHD6-25	immunoglobulin heavy diversity 6-25	other	immunoglobulin gene	Approved	14q32.33	14q32.33	IGHD625				Immunoglobulin heavy locus at 14q32.33	349	2000-04-04			2014-11-19	28485	ENSG00000225825	OTTHUMG00000152436	uc059geg.1	X97051	NG_001019			3138112														IGHD6-25								
HGNC:5518	IGHD7-27	immunoglobulin heavy diversity 7-27	other	immunoglobulin gene	Approved	14q32.33	14q32.33	"IGHD727|DHQ52"				Immunoglobulin heavy locus at 14q32.33	349	2000-04-04			2014-11-19	28484	ENSG00000236597	OTTHUMG00000152435	uc059gee.1	J00256	NG_001019			"6795593|6101209"														IGHD7-27								
HGNC:5522	IGHE	immunoglobulin heavy constant epsilon	other	immunoglobulin gene	Approved	14q32.33	14q32.33					Immunoglobulin heavy locus at 14q32.33	349	2001-06-22			2014-11-19	3497	ENSG00000211891	OTTHUMG00000152483	uc059gcp.1	J00222	NG_001019		P01854						147180									IGHE	objectId:2741							
HGNC:5525	IGHG1	immunoglobulin heavy constant gamma 1 (G1m marker)	other	immunoglobulin gene	Approved	14q32.33	14q32.33					Immunoglobulin heavy locus at 14q32.33	349	2001-06-22			2014-11-19	3500	ENSG00000211896	OTTHUMG00000152495	uc059gda.1	J00228	NG_001019		P01857			RGD:1359539			147100					122589				IGHG1								
HGNC:5526	IGHG2	immunoglobulin heavy constant gamma 2 (G2m marker)	other	immunoglobulin gene	Approved	14q32.33	14q32.33					Immunoglobulin heavy locus at 14q32.33	349	2001-06-22			2015-10-01	3501	ENSG00000211893	OTTHUMG00000152482	uc059gct.1	J00230	NG_001019		P01859				IGHG2base: Mutation registry for IgG2 deficiency|http://structure.bmc.lu.se/idbase/IGHG2base/		147110					221192				IGHG2								
HGNC:5527	IGHG3	immunoglobulin heavy constant gamma 3 (G3m marker)	other	immunoglobulin gene	Approved	14q32.33	14q32.33					Immunoglobulin heavy locus at 14q32.33	349	2001-06-22			2014-11-19	3502	ENSG00000211897	OTTHUMG00000152539	uc059gdk.1	M12958	NG_001019		P01860	6808505					147120									IGHG3								
HGNC:5528	IGHG4	immunoglobulin heavy constant gamma 4 (G4m marker)	other	immunoglobulin gene	Approved	14q32.33	14q32.33					Immunoglobulin heavy locus at 14q32.33	349	2001-06-22			2014-11-19	3503	ENSG00000211892	OTTHUMG00000152481	uc059gcs.1	K01316	NG_001019		P01861						147130									IGHG4								
HGNC:5529	IGHGP	immunoglobulin heavy constant gamma P (non-functional)	other	immunoglobulin gene	Approved	14q32.33	14q32.33			IGHGP1	immunoglobulin heavy constant gamma P	Immunoglobulin heavy locus at 14q32.33	349	2001-06-22		2008-09-12	2014-11-19	3505	ENSG00000253755	OTTHUMG00000152493		X06766	NG_001019																	IGHGP								
HGNC:5532	IGHJ1	immunoglobulin heavy joining 1	other	immunoglobulin gene	Approved	14q32.33	14q32.33					Immunoglobulin heavy locus at 14q32.33	349	2000-04-04			2014-11-19	28483	ENSG00000211905	OTTHUMG00000152460	uc059ged.1	J00256	NG_001019		A0A0C4DH62															IGHJ1								
HGNC:5534	IGHJ2	immunoglobulin heavy joining 2	other	immunoglobulin gene	Approved	14q32.33	14q32.33					Immunoglobulin heavy locus at 14q32.33	349	2000-04-04			2014-11-19	28481	ENSG00000211904	OTTHUMG00000152457	uc059gec.1	J00256	NG_001019																	IGHJ2								
HGNC:5536	IGHJ3	immunoglobulin heavy joining 3	other	immunoglobulin gene	Approved	14q32.33	14q32.33					Immunoglobulin heavy locus at 14q32.33	349	2000-04-04			2014-11-19	28479	ENSG00000242887	OTTHUMG00000152453	uc059geb.1	J00256	NG_001019																	IGHJ3								
HGNC:5538	IGHJ4	immunoglobulin heavy joining 4	other	immunoglobulin gene	Approved	14q32.33	14q32.33					Immunoglobulin heavy locus at 14q32.33	349	2000-04-04			2014-11-18	28477	ENSG00000240041	OTTHUMG00000152454	uc059gea.1	J00256	NG_001019																	IGHJ4								
HGNC:5539	IGHJ5	immunoglobulin heavy joining 5	other	immunoglobulin gene	Approved	14q32.33	14q32.33					Immunoglobulin heavy locus at 14q32.33	349	2000-04-04			2014-11-18	28476	ENSG00000242472	OTTHUMG00000152461	uc059gdz.1	J00256	NG_001019																	IGHJ5								
